id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
341,1575405869831192576,"https://twitter.com/tatusyifa/statuses/1575405869831192576","https://twitter.com/tatusyifa/statuses/1575405869831192576","tatusyifa","trus suka ada sopir jaklingko klu ada jaklingko lain dibelakangnya dia gak mau berenti, atau dia bilang naik yg dibelakang aja, pdhal mobil yg di sopirin masih ada yg kosong. ketika mau naik yg dibekalang FULL. ZONK BANGET !!! @PT_Transjakarta @DKIJakarta","trus suka ada sopir jaklingko klu ada jaklingko lain dibelakangnya dia gak mau berenti, atau dia bilang naik yg dibelakang aja, pdhal mobil yg di sopirin masih ada yg kosong. ketika mau naik yg dibekalang FULL. ZONK BANGET !!! @PT_Transjakarta @DKIJakarta","2022-09-29 04:43:23","Twitter for iPhone",1,0,"in","","original","",0,0,"",0,0,287505232,"https://pbs.twimg.com/profile_images/1516430371084197890/xW_vF2BT_normal.jpg",1060,136,161,"2011-04-24 23:51:50","Apa yang ditakdirkan untuk ku tidak akan pernah melewatkan ku, dan apa yang melewatkan ku tidak akan pernah menjadi takdir - Ummar bin Khatab","Jakarta Capital Region","",
342,1575402174124740608,"https://twitter.com/budijp72/statuses/1575402174124740608","https://twitter.com/budijp72/statuses/1575402174124740608","budijp72","@randhilicious Bener Bos.... keluarga yg tinggal di jakarta merasakan banget jaklingko... bermanfaat.... tinggal dirusunawa, sewa murah twrsedia jaklingko... mudah²an diikuti seluruh pemda di Indonesia","@randhilicious Bener Bos.... keluarga yg tinggal di jakarta merasakan banget jaklingko... bermanfaat.... tinggal dirusunawa, sewa murah twrsedia jaklingko... mudah²an diikuti seluruh pemda di Indonesia","2022-09-29 04:28:42","Twitter for Android",4,0,"in","","reply","randhilicious",1482274573,1575069609170206720,"",0,0,284864949,"https://pbs.twimg.com/profile_images/1268806154311753728/k8zpfmRA_normal.jpg",1018,95,55,"2011-04-19 23:15:02","","Tangerang, Indonesia","",
343,1575393517320687616,"https://twitter.com/randhilicious/statuses/1575393517320687616","https://twitter.com/randhilicious/statuses/1575393517320687616","randhilicious","@BatuKepla Itu angkot reguler nyet... ntar itu juga bakal direkrut jd angkot jaklingko, tunggu sertifikasi dari dishub DKI aja. lagian di kampung melayu mah Angkot JakLingko gratis itu ada 4 rute, JAK02, JAK41, JAK42, JAK84. itu kalo mata lo ga picek yaa 😆","@BatuKepla Itu angkot reguler nyet... ntar itu juga bakal direkrut jd angkot jaklingko, tunggu sertifikasi dari dishub DKI aja. lagian di kampung melayu mah Angkot JakLingko gratis itu ada 4 rute, JAK02, JAK41, JAK42, JAK84. itu kalo mata lo ga picek yaa 😆","2022-09-29 03:54:18","Twitter for Android",0,0,"in","","reply","BatuKepla",1326612023174590465,1575367731482095616,"",0,0,1482274573,"https://pbs.twimg.com/profile_images/1010863034523217921/KPnIJs3c_normal.jpg",11224,369,762,"2013-06-04 09:14:11","Sagittarius | Minum Kopi 3x Sehari  | Penikmat 🚍🚈🏃🚴#JakLingko | SONY XPERIA and LUMIA Photography 📸","Tebet, Indonesia","",
344,1575390146026799105,"https://twitter.com/araprilia/statuses/1575390146026799105","https://twitter.com/araprilia/statuses/1575390146026799105","araprilia","cara naik jaklingko gimana ya?","cara naik jaklingko gimana ya?","2022-09-29 03:40:54","Twitter for iPhone",0,0,"in","","original","",0,0,"",0,0,61186301,"https://pbs.twimg.com/profile_images/1368591421607976960/IqW4pEwI_normal.jpg",41993,589,604,"2009-07-29 08:48:33","i like having convo with strangers online | sometimes talking without any judgements is all that i need | my sambat place. i dont need ur judgemental opinion ~",021,"",
345,1575378644826230785,"https://twitter.com/helmi_hzf/statuses/1575378644826230785","https://twitter.com/helmi_hzf/statuses/1575378644826230785","helmi_hzf","Abis liat video jaklingko kok malah kangen jacatraa 😔","Abis liat video jaklingko kok malah kangen jacatraa 😔","2022-09-29 02:55:12","Twitter for iPhone",0,0,"in","","original","",0,0,"",0,0,742982232,"https://pbs.twimg.com/profile_images/808701730854617088/8E4KP4wF_normal.jpg",14273,91,182,"2012-08-07 10:10:52","OM906LA","Jakarta Raya","",
346,1575373462251589633,"https://twitter.com/penggunatwit055/statuses/1575373462251589633","https://twitter.com/penggunatwit055/statuses/1575373462251589633","penggunatwit055","@pok_amiamii Jaklingko itu kartu kan bukan apps?","@pok_amiamii Jaklingko itu kartu kan bukan apps?","2022-09-29 02:34:37","Twitter for Android",1,0,"in","","reply","pok_amiamii",1202997052738686976,1575369756764672000,"",0,0,1392148701523501059,"https://pbs.twimg.com/profile_images/1392172260375425025/0tOZp1ii_normal.jpg",9645,1741,5958,"2021-05-11 12:05:13","","Unknow","",
347,1575369756764672000,"https://twitter.com/pok_amiamii/statuses/1575369756764672000","https://twitter.com/pok_amiamii/statuses/1575369756764672000","pok_amiamii","@penggunatwit055 Pake jaklingko aja irit, bayarnya tinggal pake qris","@penggunatwit055 Pake jaklingko aja irit, bayarnya tinggal pake qris","2022-09-29 02:19:53","Twitter for iPhone",0,0,"in","","reply","penggunatwit055",1392148701523501059,1575369593593335808,"",0,0,1202997052738686976,"https://pbs.twimg.com/profile_images/1530801338912677888/sCCC9_sV_normal.jpg",41229,1424,1909,"2019-12-06 12:03:57","(ㆆ ᴗ ㆆ)","Kota Bekasi, Jawa Barat","",
348,1575365756333981696,"https://twitter.com/Paltiwest/statuses/1575365756333981696","https://twitter.com/Paltiwest/statuses/1575365756333981696","Paltiwest","RT @edhi_shi: @Jud303i @Paltiwest Bajaj masih dilarang juga bukan jaman gub seiman ini. Apa bedanya? Bukannya ada MRT dr jaksel ke pusat ko…","@Jud303i @Paltiwest Bajaj masih dilarang juga bukan jaman gub seiman ini. Apa bedanya? Bukannya ada MRT dr jaksel ke pusat kota jkt. LRT jabodebek, BRT beserta jaklingko. Kok sepeda motor masih jadi andalan warga utk lintasi jln thamrin sudirman, batasi dong.","2022-09-29 02:03:59","Twitter for Android",0,1,"in","","retweet","",0,0,"edhi_shi",3224016240,1575364236519550977,214159664,"https://pbs.twimg.com/profile_images/1576358049479942144/8GMLeZzY_normal.jpg",251601,4350,35186,"2010-11-10 13:28:13","*Freelance  *SocMed Activist  *Olahraga dan Politik  *Suka Gorengan, Ngopi dan Naik Gunung  blessed to be a blessing  IG: https://t.co/FpxeL8jFHf","Medan dan Jakarta, Indonesia","",
349,1575364236519550977,"https://twitter.com/edhi_shi/statuses/1575364236519550977","https://twitter.com/edhi_shi/statuses/1575364236519550977","edhi_shi","@Jud303i @Paltiwest Bajaj masih dilarang juga bukan jaman gub seiman ini. Apa bedanya? Bukannya ada MRT dr jaksel ke pusat kota jkt. LRT jabodebek, BRT beserta jaklingko. Kok sepeda motor masih jadi andalan warga utk lintasi jln thamrin sudirman, batasi dong.","@Jud303i @Paltiwest Bajaj masih dilarang juga bukan jaman gub seiman ini. Apa bedanya? Bukannya ada MRT dr jaksel ke pusat kota jkt. LRT jabodebek, BRT beserta jaklingko. Kok sepeda motor masih jadi andalan warga utk lintasi jln thamrin sudirman, batasi dong.","2022-09-29 01:57:57","Twitter for Android",3,1,"in","","reply","Jud303i",1367298721931620353,1575361244474662912,"",0,0,3224016240,"https://pbs.twimg.com/profile_images/1228126086753423360/0opddsvE_normal.jpg",89130,3536,2531,"2015-05-23 04:56:28","just ordinary man","jogja","",
350,1575363536918056960,"https://twitter.com/Dhanca1/statuses/1575363536918056960","https://twitter.com/Dhanca1/statuses/1575363536918056960","Dhanca1","RT @Mdy_Asmara1701: @Dhanca1 Yang terintegrasi Jaklingko belum","@Dhanca1 Yang terintegrasi Jaklingko belum","2022-09-29 01:55:10","Twitter Web App",0,1,"in","","retweet","",0,0,"Mdy_Asmara1701",1334853481019056128,1575362602883985410,1327670636563419136,"https://pbs.twimg.com/profile_images/1393679419252772868/H7dXJbWJ_normal.jpg",7864,926,544,"2020-11-14 12:52:26","The no one","","",
351,1575362602883985410,"https://twitter.com/Mdy_Asmara1701/statuses/1575362602883985410","https://twitter.com/Mdy_Asmara1701/statuses/1575362602883985410","Mdy_Asmara1701","@Dhanca1 Yang terintegrasi Jaklingko belum","@Dhanca1 Yang terintegrasi Jaklingko belum","2022-09-29 01:51:28","Twitter for Android",1,1,"in","","reply","Dhanca1",1327670636563419136,1575360260189356032,"",0,0,1334853481019056128,"https://pbs.twimg.com/profile_images/1568963060668448773/BHJE8rnr_normal.jpg",19240,1788,138838,"2020-12-04 08:34:23","Capricorn girl 💮🌺 Random Tweet 😊  PORNO, SPAM AUTO GUE BLOKIR!","DKI Jakarta, Indonesia","",
352,1575361579914526720,"https://twitter.com/IbnManaf/statuses/1575361579914526720","https://twitter.com/IbnManaf/statuses/1575361579914526720","IbnManaf","@PT_Transjakarta Untuk pembelian kartu berlogo JakLingko dimana saya bisa membelinya yaa?","@PT_Transjakarta Untuk pembelian kartu berlogo JakLingko dimana saya bisa membelinya yaa?","2022-09-29 01:47:24","Twitter for Android",0,0,"in","","reply","PT_Transjakarta",104556071,1575360786184433664,"",0,0,1411823041848307712,"https://pbs.twimg.com/profile_images/1411823457914941441/XiVEJNyu_normal.jpg",17,40,5,"2021-07-04 19:03:47","📍Cinere, Indonesia","","",
353,1575359986578096128,"https://twitter.com/IbnManaf/statuses/1575359986578096128","https://twitter.com/IbnManaf/statuses/1575359986578096128","IbnManaf","@PT_Transjakarta Selamat siang admin, Naik JakLingko apa bisa pake kartu Flazz?","@PT_Transjakarta Selamat siang admin, Naik JakLingko apa bisa pake kartu Flazz?","2022-09-29 01:41:04","Twitter for Android",0,0,"in","","reply","PT_Transjakarta",104556071,1575274854957617152,"",0,0,1411823041848307712,"https://pbs.twimg.com/profile_images/1411823457914941441/XiVEJNyu_normal.jpg",17,40,5,"2021-07-04 19:03:47","📍Cinere, Indonesia","","",
354,1575359552400535553,"https://twitter.com/yjisc/statuses/1575359552400535553","https://twitter.com/yjisc/statuses/1575359552400535553","yjisc","gimana caranya buat ke cipIaz klender tp ga bayar aka. sedang ngubek2 rute jaklingko biar ga bayar 7k","gimana caranya buat ke cipIaz klender tp ga bayar aka. sedang ngubek2 rute jaklingko biar ga bayar 7k","2022-09-29 01:39:20","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,1267053009634123776,"https://pbs.twimg.com/profile_images/1481661516399407112/NrnJaLzV_normal.jpg",10906,126,95,"2020-05-31 07:19:26","🌱🐑🐑🐑","#ngepet4taehyun","",
355,1575359491985801216,"https://twitter.com/midlenightsun/statuses/1575359491985801216","https://twitter.com/midlenightsun/statuses/1575359491985801216","midlenightsun","@DukuhAtasBNI Kalo jaklingko itu ngetem juga ga sih?","@DukuhAtasBNI Kalo jaklingko itu ngetem juga ga sih?","2022-09-29 01:39:06","Twitter for iPhone",0,0,"in","","reply","DukuhAtasBNI",1193445242894028800,1575342733270851584,"",0,0,1076007159144431616,"https://pbs.twimg.com/profile_images/1574362687446056960/LbPQ6Akp_normal.jpg",4439,457,281,"2018-12-21 01:51:12","♉️ | ad astra per aspera","Bogor, Jawa Barat","",
356,1575358130686668800,"https://twitter.com/Deww0602/statuses/1575358130686668800","https://twitter.com/Deww0602/statuses/1575358130686668800","Deww0602","@nusantara_one @mamang_opik Jgn bacot kalau bukan warga jakarta lu ceb😀. Puluhan th gw di jkt baru di jaman Pak Anies naik angkot gratis dengan jaklingko ya. Paham lu","@nusantara_one @mamang_opik Jgn bacot kalau bukan warga jakarta lu ceb😀. Puluhan th gw di jkt baru di jaman Pak Anies naik angkot gratis dengan jaklingko ya. Paham lu","2022-09-29 01:33:41","Twitter for Android",7,1,"in","","reply","nusantara_one",1198400601517748224,1575337638080688131,"",0,0,1535026371067449344,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",5519,257,109,"2022-06-09 18:29:59","","","",
357,1575355475717066752,"https://twitter.com/pulu_yan/statuses/1575355475717066752","https://twitter.com/pulu_yan/statuses/1575355475717066752","pulu_yan","RT @randhilicious: @TeddGus @aniesbaswedan Iya sih... Betul... ""Meluruskan Informasi"", kalo katanya Pa Anies bikin Jakarta semrawut, gue ud…","@TeddGus @aniesbaswedan Iya sih... Betul... ""Meluruskan Informasi"", kalo katanya Pa Anies bikin Jakarta semrawut, gue udah survey bnyk warga DKI yg pguna Transportasi Publik, mayoritas mereka puas dgn adanya JakLingko. Ini yg warga DKI beneran... Bukan Kodok dalam tempurung 😚","2022-09-29 01:23:08","Twitter for Android",0,1,"in","","retweet","",0,0,"randhilicious",1482274573,1574768739257843712,1165240662905606144,"https://pbs.twimg.com/profile_images/1546077887899373569/78gyRAj0_normal.jpg",19018,1072,1065,"2019-08-24 08:33:38","Simple But Perfect","","",
358,1575353467668819968,"https://twitter.com/CommuterLine/statuses/1575353467668819968","https://twitter.com/CommuterLine/statuses/1575353467668819968","CommuterLine","@opiknik Silakan dapat menggunakan Kartu Multi Trip (KMT), CommuterPay, kartu uang elektronik bank (Flazz BCA, Brizzi BRI, E-Money Mandiri, JakLingko selain terbitan Bank DKI, TapCash BNI), aplikasi LinkAja atau metode pembayaran Gopay pada fitur GoTransit di aplikasi Gojek. Trims. |2","@opiknik Silakan dapat menggunakan Kartu Multi Trip (KMT), CommuterPay, kartu uang elektronik bank (Flazz BCA, Brizzi BRI, E-Money Mandiri, JakLingko selain terbitan Bank DKI, TapCash BNI), aplikasi LinkAja atau metode pembayaran Gopay pada fitur GoTransit di aplikasi Gojek. Trims. |2","2022-09-29 01:15:10","Twitter Web App",0,0,"in","","reply","opiknik",1589012156,1575350430661742592,"",0,0,341987176,"https://pbs.twimg.com/profile_images/1311860648477822976/DimnhfFb_normal.jpg",688610,172,976230,"2011-07-25 04:44:28","Official account of KAI Commuter. Contact: (021)121 | Instagram: @commuterline | E-mail: commuter.care@krl.co.id | Youtube: Commuter Channel","Jakarta Pusat",1,
359,1575347280856875008,"https://twitter.com/abibeeh/statuses/1575347280856875008","https://twitter.com/abibeeh/statuses/1575347280856875008","abibeeh","@TinyTurtleHide @ientanayoe13 Bemo jelas susah karena pengelolaannya masih swasta dan tidak tersentral. Kecuali mau dibikin kaya jaklingko di jkt","@TinyTurtleHide @ientanayoe13 Bemo jelas susah karena pengelolaannya masih swasta dan tidak tersentral. Kecuali mau dibikin kaya jaklingko di jkt","2022-09-29 00:50:34","Twitter for Android",0,0,"in","","reply","TinyTurtleHide",137298558,1575345724769726469,"",0,0,205030550,"https://pbs.twimg.com/profile_images/560716166058881024/BCnEhCr-_normal.jpeg",4387,448,226,"2010-10-19 20:40:43","Just little boy who believe the dream comes true","Surabaya ","",
360,1575346881231671296,"https://twitter.com/bursiali1/statuses/1575346881231671296","https://twitter.com/bursiali1/statuses/1575346881231671296","bursiali1","@ekowboy2 MRT &amp; TransJ itu produk JkwAhok… jgn coba2 Abud Yaman klaim… yg buatan Aibon itu JakLingko yg gak bermanfaat… paham..!","@ekowboy2 MRT &amp; TransJ itu produk JkwAhok… jgn coba2 Abud Yaman klaim… yg buatan Aibon itu JakLingko yg gak bermanfaat… paham..!","2022-09-29 00:48:59","Twitter for iPhone",1,0,"in","","reply","ekowboy2",1006827831995711488,1575281261207203841,"",0,0,1482386227135643655,"https://pbs.twimg.com/profile_images/1572065756812279808/VwpM1BYm_normal.jpg",1296,107,7,"2022-01-15 11:17:18","Pembenci Kadrun & Jijik melihat Imigran Yemen Perusak Islam & Budaya  NKRI #pengen ludahi penceramah kadrun tp ada hukum NKRI yg harus dijaga…","Hawaiian Gardens, CA","",
361,1575345680201416704,"https://twitter.com/lrtjkt/statuses/1575345680201416704","https://twitter.com/lrtjkt/statuses/1575345680201416704","lrtjkt","@cbsstory @OfficialLRTA @mrtjakarta @PT_Transjakarta Halo kak selamat siang, LRT Jakarta saat ini baru melayani rute Kelapa Gading - Rawamangun saja. Pembayarannya bisa menggunakan Kartu Uang Elektonik, aplikasi LinkAja dan aplikasi JakLingko. Mohon maaf untuk pembayaran dengan kartu MRT belum bisa ya kak😊🙏","@cbsstory @OfficialLRTA @mrtjakarta @PT_Transjakarta Halo kak selamat siang, LRT Jakarta saat ini baru melayani rute Kelapa Gading - Rawamangun saja. Pembayarannya bisa menggunakan Kartu Uang Elektonik, aplikasi LinkAja dan aplikasi JakLingko. Mohon maaf untuk pembayaran dengan kartu MRT belum bisa ya kak😊🙏","2022-09-29 00:44:13","Twitter Web App",0,0,"in","","reply","cbsstory",230750344,1575345017865965569,"",0,0,846894897139363841,"https://pbs.twimg.com/profile_images/1186120902137614336/uoDmAegI_normal.jpg",1695,38,13436,"2017-03-28 21:20:52","☎️CARLA : 021 - 508 999 09 carla@lrtjakarta.co.id","Jakarta Utara, DKI Jakarta","",
362,1575345199756083200,"https://twitter.com/CommuterLine/statuses/1575345199756083200","https://twitter.com/CommuterLine/statuses/1575345199756083200","CommuterLine","@lian2931 Selamat siang, mohon maaf, untuk Kartu JakLingko terbitan Bank DKI belum dapat digunakan untuk pembayaran perjalanan KRL, Kak. Trims.","@lian2931 Selamat siang, mohon maaf, untuk Kartu JakLingko terbitan Bank DKI belum dapat digunakan untuk pembayaran perjalanan KRL, Kak. Trims.","2022-09-29 00:42:18","Sociomedio Pro Enterprise",0,0,"in","","reply","lian2931",1179255075757117441,1575336689966682112,"",0,0,341987176,"https://pbs.twimg.com/profile_images/1311860648477822976/DimnhfFb_normal.jpg",688610,172,976230,"2011-07-25 04:44:28","Official account of KAI Commuter. Contact: (021)121 | Instagram: @commuterline | E-mail: commuter.care@krl.co.id | Youtube: Commuter Channel","Jakarta Pusat",1,
363,1575342120982163456,"https://twitter.com/Azmi_ziknur/statuses/1575342120982163456","https://twitter.com/Azmi_ziknur/statuses/1575342120982163456","Azmi_ziknur","@convomf Kalo kamu punya kartu jaklingko mending naik busway sampe rawabuaya. Nanti disitu naik jak80 sampe tujuan ahkir.","@convomf Kalo kamu punya kartu jaklingko mending naik busway sampe rawabuaya. Nanti disitu naik jak80 sampe tujuan ahkir.","2022-09-29 00:30:04","Twitter for Android",0,0,"in","","reply","convomf",1314975287294083073,1575341157285908481,"",0,0,1691002446,"https://pbs.twimg.com/profile_images/1561876065739747328/sQXDYLJA_normal.jpg",32569,911,621,"2013-08-22 09:12:48","Ngetweet dan retweet random sesuai mood","Tangerang, Indonesia","",
364,1575338865501798401,"https://twitter.com/72Gar7/statuses/1575338865501798401","https://twitter.com/72Gar7/statuses/1575338865501798401","72Gar7","@STUDSGUY @randhilicious Jaman ahok tuh angkot msh ngetem, pakenya bis metromini yg ga layak jalan. Dijaman Anies jaklingko anti ngetem krn supir DIGAJI. Penumpang aman krn mobilnya PAKE AC.  Anies MEROMBAK bukannya meneruskan ahok. Mana mau ahok gaji supir angkot?  Badut kok ngaku2 ini warisan ahok??🤣","@STUDSGUY @randhilicious Jaman ahok tuh angkot msh ngetem, pakenya bis metromini yg ga layak jalan. Dijaman Anies jaklingko anti ngetem krn supir DIGAJI. Penumpang aman krn mobilnya PAKE AC.  Anies MEROMBAK bukannya meneruskan ahok. Mana mau ahok gaji supir angkot?  Badut kok ngaku2 ini warisan ahok??🤣","2022-09-29 00:17:08","Twitter for Android",1,0,"in","","reply","STUDSGUY",1148173519865315334,1575271083552514049,"",0,0,1229522775175335936,"https://pbs.twimg.com/profile_images/1392759687607586819/5E-wYpBi_normal.jpg",19585,637,282,"2020-02-17 16:47:39","","","",
365,1575338216882053120,"https://twitter.com/72Gar7/statuses/1575338216882053120","https://twitter.com/72Gar7/statuses/1575338216882053120","72Gar7","@STUDSGUY @randhilicious Program itu diblg berhasil atau tdk dilihat hasil akhirnya.  Kenyamanan yg diberikan dr pemda JKT dgn jaklingko tujuannya tuk menarik warga lbh suka pake angkot. Sehingga pengguna TJ bs mencapai 1juta penumpang /hari. Jokowi-ahok-jarot gebrakannya apa?  Kok tiba2 blg warisan. Oon","@STUDSGUY @randhilicious Program itu diblg berhasil atau tdk dilihat hasil akhirnya.  Kenyamanan yg diberikan dr pemda JKT dgn jaklingko tujuannya tuk menarik warga lbh suka pake angkot. Sehingga pengguna TJ bs mencapai 1juta penumpang /hari. Jokowi-ahok-jarot gebrakannya apa?  Kok tiba2 blg warisan. Oon","2022-09-29 00:14:33","Twitter for Android",1,0,"in","","reply","STUDSGUY",1148173519865315334,1575272472274178048,"",0,0,1229522775175335936,"https://pbs.twimg.com/profile_images/1392759687607586819/5E-wYpBi_normal.jpg",19585,637,282,"2020-02-17 16:47:39","","","",
366,1575336872217575424,"https://twitter.com/arlinamay/statuses/1575336872217575424","https://twitter.com/arlinamay/statuses/1575336872217575424","arlinamay","@hrdbacot klo lagi pengen hemat banget harusnya bisa naek gojek/grab jadi naek jaklingko yg Rp 0. jadi sehari ngeluarin ongkos cuma 7rb PP naek Tije :"")","@hrdbacot klo lagi pengen hemat banget harusnya bisa naek gojek/grab jadi naek jaklingko yg Rp 0. jadi sehari ngeluarin ongkos cuma 7rb PP naek Tije :"")","2022-09-29 00:09:13","Twitter Web App",0,0,"in","","reply","hrdbacot",501800437,1575288499892125696,"",0,0,97832620,"https://pbs.twimg.com/profile_images/1486013200290447361/vcN8BE8Z_normal.jpg",1754,148,89,"2009-12-19 00:46:09","Seblak enthusiast","where on this earth I could be","",
367,1575332269304164352,"https://twitter.com/i_listensilent/statuses/1575332269304164352","https://twitter.com/i_listensilent/statuses/1575332269304164352","i_listensilent","@PT_Transjakarta Min kalo beli kartu jaklingko terdekat dr pejaten barat dimana yaa?","@PT_Transjakarta Min kalo beli kartu jaklingko terdekat dr pejaten barat dimana yaa?","2022-09-28 23:50:55","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,3326180924,"https://pbs.twimg.com/profile_images/679145248132468736/xd0xtUH4_normal.png",53,101,6,"2015-08-23 05:59:38","A Passerby","","",
368,1575331473519181827,"https://twitter.com/BetawiKorea/statuses/1575331473519181827","https://twitter.com/BetawiKorea/statuses/1575331473519181827","BetawiKorea","upaya pemprov ngurangin polusi tuh banyak! warganya yg cooperative juga kalo emang satu tujuan aka gamau banyak polusi... trans yg dulu angkot sekarang jaklingko tuh udah gratis.... semua tiket MRT, TJ juga bisa pake qr online","upaya pemprov ngurangin polusi tuh banyak! warganya yg cooperative juga kalo emang satu tujuan aka gamau banyak polusi... trans yg dulu angkot sekarang jaklingko tuh udah gratis.... semua tiket MRT, TJ juga bisa pake qr online","2022-09-28 23:47:46","Twitter for Android",1,0,"in","","reply","BetawiKorea",924491268629020674,1575330926711939072,"",0,0,924491268629020674,"https://pbs.twimg.com/profile_images/1577132603022667776/m-Ot3Uke_normal.jpg",146684,992,2204,"2017-10-29 00:21:09","apa aja dikerjain yang penting halal dan baik. jangan follow. pokoknya jangan.","غوسو","",
369,1575327340451680261,"https://twitter.com/Mini31300172/statuses/1575327340451680261","https://twitter.com/Mini31300172/statuses/1575327340451680261","Mini31300172","@PT_Transjakarta Kenapa sih jaklingko sering tidak memudahkan bagi anak sekolah sd kita naik dengan ortunya otomatis tap perlu waktu, lbh baik tap nya pindahin kebelakang, kadang ada supir yg baik naik titip tap ke supirnya YANG BAIK, yg ngerti, ngejar kilometer supaya gajian .","@PT_Transjakarta Kenapa sih jaklingko sering tidak memudahkan bagi anak sekolah sd kita naik dengan ortunya otomatis tap perlu waktu, lbh baik tap nya pindahin kebelakang, kadang ada supir yg baik naik titip tap ke supirnya YANG BAIK, yg ngerti, ngejar kilometer supaya gajian .","2022-09-28 23:31:20","Twitter for Android",0,0,"in","","reply","PT_Transjakarta",104556071,1568932881636139008,"",0,0,1331548276584157185,"https://pbs.twimg.com/profile_images/1443402894552625152/prMwSwgp_normal.jpg",25,16,1,"2020-11-25 05:40:32","jadilah diri sendiri dimanapun berada","","",
370,1575325965798211584,"https://twitter.com/dannyhysx/statuses/1575325965798211584","https://twitter.com/dannyhysx/statuses/1575325965798211584","dannyhysx","@PT_Transjakarta halo, mau kasih laporan fakta di lapangan ya min. Kasian tadi liat bapak2 mau beli kartu jaklingko tapi kesusahan karena gada uang pas. Padahal dia punya 50k, sayangnya mesin tidak bisa memberikan kembalian. Pas mau minta uang pecahan tapi pihak TJ gak nyediain.","@PT_Transjakarta halo, mau kasih laporan fakta di lapangan ya min. Kasian tadi liat bapak2 mau beli kartu jaklingko tapi kesusahan karena gada uang pas. Padahal dia punya 50k, sayangnya mesin tidak bisa memberikan kembalian. Pas mau minta uang pecahan tapi pihak TJ gak nyediain.","2022-09-28 23:25:53","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1451924725488250884,"https://pbs.twimg.com/profile_images/1574710302238973957/cqB10_eN_normal.jpg",321,44,4,"2021-10-23 10:53:39","An ambitious person who wants to become rich | Once Buddy || INFJ || libscie","","",
371,1575320170364817408,"https://twitter.com/dannyhysx/statuses/1575320170364817408","https://twitter.com/dannyhysx/statuses/1575320170364817408","dannyhysx","@PT_Transjakarta halo min, kenapa kartu jaklingko mandiri gak bisa buat Tapin/out ya di beberapa angkot jaklingko 42? Sy harap mesin Tapin/out nya disamaratakan ya.","@PT_Transjakarta halo min, kenapa kartu jaklingko mandiri gak bisa buat Tapin/out ya di beberapa angkot jaklingko 42? Sy harap mesin Tapin/out nya disamaratakan ya.","2022-09-28 23:02:51","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1451924725488250884,"https://pbs.twimg.com/profile_images/1574710302238973957/cqB10_eN_normal.jpg",321,44,4,"2021-10-23 10:53:39","An ambitious person who wants to become rich | Once Buddy || INFJ || libscie","","",
372,1575315257861734400,"https://twitter.com/mofaisalakbar/statuses/1575315257861734400","https://twitter.com/mofaisalakbar/statuses/1575315257861734400","mofaisalakbar","@bandacatturas Mending pengelolaan bis sekolah dikasih ke operator jaklingko biar lebih berfaedah dampaknya","@bandacatturas Mending pengelolaan bis sekolah dikasih ke operator jaklingko biar lebih berfaedah dampaknya","2022-09-28 22:43:20","Twitter for iPhone",1,0,"in","","reply","bandacatturas",89879481,1575307258787155969,"",0,0,230057920,"https://pbs.twimg.com/profile_images/1300739459323838464/isA-qNtl_normal.jpg",32227,933,1792,"2010-12-23 23:13:28","Kalo kamu cari yang tampan, berwibawa, dan pamer portofolio saham tiap minggu, aku tidur","","",
373,1575309531198140418,"https://twitter.com/WarsinoSlank4/statuses/1575309531198140418","https://twitter.com/WarsinoSlank4/statuses/1575309531198140418","WarsinoSlank4","@ekowboy2 Pokoknya pak Abas hebatlah.di tangan pak Abas, jkt punya MRT, LRT. Pada hal dulu cuma ada jaklingko.😄","@ekowboy2 Pokoknya pak Abas hebatlah.di tangan pak Abas, jkt punya MRT, LRT. Pada hal dulu cuma ada jaklingko.😄","2022-09-28 22:20:34","Twitter for Android",0,0,"in","","reply","ekowboy2",1006827831995711488,1575281261207203841,"",0,0,1363496368992477189,"https://pbs.twimg.com/profile_images/1413625604646313985/O4Inzu7G_normal.jpg",512,66,9,"2021-02-21 09:31:14","sejauh apapun jalan yg kau lalui di jalan yg salah,kalau kamu mau  masih bisa berputar kembali  ke jalan yg benar.","","",
